Ответы;Филлер/стимул;Вопрос/восклицание;single/pair интерпретация;порядок;2аргумента/1аргумент+1адъюнкт;есть сочинение/нет сочинения;id респонденты;пол;возраст;уровень образования;сфера;предложения;правильность филлера;номер предложения;порядок 2
5;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;да;id56;Мужской;20;Среднее общее;Учеба;sentence25.1; - ;2B;прямой
5;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;да;id57;Мужской;20;Неоконченное высшее;Сфера обслуживания;sentence25.1; - ;2B;прямой
4;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;да;id58;Мужской;20;Неоконченное среднее профессиональное;Искусство;sentence25.1; - ;2B;прямой
5;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;да;id59;Женский;20;Неоконченное среднее профессиональное;Искусство;sentence25.1; - ;2B;прямой
5;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;да;id60;Женский;20;Неоконченное среднее профессиональное;Искусство;sentence25.1; - ;2B;прямой
5;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;да;id62;Женский;20;Неоконченное среднее профессиональное;Искусство;sentence25.1; - ;2B;прямой
5;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;да;id63;Женский;23;Среднее профессиональное;Бухгалтерский учет;sentence25.1; - ;2B;прямой
5;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;да;id64;Женский;30;Высшее;Экономика;sentence25.1; - ;2B;прямой
5;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;да;id65;Женский;24;Высшее;Маркетинг;sentence25.1; - ;2B;прямой
5;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;да;id66;Женский;22;Высшее;Менеджмент;sentence25.1; - ;2B;прямой
5;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;да;id68;Мужской;28;Высшее;Экология;sentence25.1; - ;2B;прямой
5;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;да;id69;Женский;26;Высшее;Экономика;sentence25.1; - ;2B;прямой
5;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;да;id70;Женский;24;Среднее профессиональное;Сфера обслуживания;sentence25.1; - ;2B;прямой
5;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;да;id71;Мужской;21;Среднее профессиональное;Искусство;sentence25.1; - ;2B;прямой
5;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;да;id72;Женский;23;Неоконченное среднее профессиональное;Искусство;sentence25.1; - ;2B;прямой
5;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;да;id73;Женский;30;Высшее;IT;sentence25.1; - ;2B;прямой
5;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;да;id74;Мужской;21;Среднее общее;Учеба;sentence25.1; - ;2B;прямой
4;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id51;Женский;21;Неоконченное высшее;IT;sentence31.1; - ;18B;непрямой
5;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id53;Мужской;20;Неоконченное высшее;IT;sentence31.1; - ;18B;непрямой
5;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id55;Мужской;23;Неоконченное высшее;IT;sentence31.1; - ;18B;непрямой
5;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id57;Мужской;20;Неоконченное высшее;Сфера обслуживания;sentence31.1; - ;18B;непрямой
4;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id58;Мужской;20;Неоконченное среднее профессиональное;Искусство;sentence31.1; - ;18B;непрямой
5;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id60;Женский;20;Неоконченное среднее профессиональное;Искусство;sentence31.1; - ;18B;непрямой
5;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id62;Женский;20;Неоконченное среднее профессиональное;Искусство;sentence31.1; - ;18B;непрямой
5;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id63;Женский;23;Среднее профессиональное;Бухгалтерский учет;sentence31.1; - ;18B;непрямой
5;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id64;Женский;30;Высшее;Экономика;sentence31.1; - ;18B;непрямой
4;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id65;Женский;24;Высшее;Маркетинг;sentence31.1; - ;18B;непрямой
5;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id66;Женский;22;Высшее;Менеджмент;sentence31.1; - ;18B;непрямой
5;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id68;Мужской;28;Высшее;Экология;sentence31.1; - ;18B;непрямой
5;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id69;Женский;26;Высшее;Экономика;sentence31.1; - ;18B;непрямой
5;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id70;Женский;24;Среднее профессиональное;Сфера обслуживания;sentence31.1; - ;18B;непрямой
5;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id71;Мужской;21;Среднее профессиональное;Искусство;sentence31.1; - ;18B;непрямой
5;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id72;Женский;23;Неоконченное среднее профессиональное;Искусство;sentence31.1; - ;18B;непрямой
5;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id73;Женский;30;Высшее;IT;sentence31.1; - ;18B;непрямой
4;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;да;id51;Женский;21;Неоконченное высшее;IT;sentence32.1; - ;4B;непрямой
5;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;да;id53;Мужской;20;Неоконченное высшее;IT;sentence32.1; - ;4B;непрямой
5;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;да;id55;Мужской;23;Неоконченное высшее;IT;sentence32.1; - ;4B;непрямой
5;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;да;id56;Мужской;20;Среднее общее;Учеба;sentence32.1; - ;4B;непрямой
4;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;да;id58;Мужской;20;Неоконченное среднее профессиональное;Искусство;sentence32.1; - ;4B;непрямой
4;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;да;id59;Женский;20;Неоконченное среднее профессиональное;Искусство;sentence32.1; - ;4B;непрямой
5;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;да;id60;Женский;20;Неоконченное среднее профессиональное;Искусство;sentence32.1; - ;4B;непрямой
5;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;да;id62;Женский;20;Неоконченное среднее профессиональное;Искусство;sentence32.1; - ;4B;непрямой
5;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;да;id63;Женский;23;Среднее профессиональное;Бухгалтерский учет;sentence32.1; - ;4B;непрямой
5;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;да;id66;Женский;22;Высшее;Менеджмент;sentence32.1; - ;4B;непрямой
5;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;да;id68;Мужской;28;Высшее;Экология;sentence32.1; - ;4B;непрямой
5;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;да;id69;Женский;26;Высшее;Экономика;sentence32.1; - ;4B;непрямой
5;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;да;id70;Женский;24;Среднее профессиональное;Сфера обслуживания;sentence32.1; - ;4B;непрямой
5;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;да;id71;Мужской;21;Среднее профессиональное;Искусство;sentence32.1; - ;4B;непрямой
5;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;да;id72;Женский;23;Неоконченное среднее профессиональное;Искусство;sentence32.1; - ;4B;непрямой
4;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;да;id73;Женский;30;Высшее;IT;sentence32.1; - ;4B;непрямой
4;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;да;id74;Мужской;21;Среднее общее;Учеба;sentence32.1; - ;4B;непрямой
