Ответы;Филлер/стимул;Вопрос/восклицание;single/pair интерпретация;порядок;2аргумента/1аргумент+1адъюнкт;есть сочинение/нет сочинения;id респонденты;пол;возраст;уровень образования;сфера;предложения;правильность филлера;номер предложения;порядок 2
5;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;нет;id13;Женский;20;Неоконченное высшее;Медицина;sentence4.1; - ;15A;непрямой
5;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;нет;id14;Женский;20;Неоконченное высшее;Медицина;sentence4.1; - ;15A;непрямой
5;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;нет;id15;Женский;21;Неоконченное высшее;Преподавание;sentence4.1; - ;15A;непрямой
5;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;нет;id16;Женский;21;Неоконченное высшее;Медицина;sentence4.1; - ;15A;непрямой
5;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;нет;id18;Женский;20;Неоконченное высшее;Медицина;sentence4.1; - ;15A;непрямой
4;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;нет;id20;Мужской;24;Высшее;Химическая промышленность;sentence4.1; - ;15A;непрямой
4;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;нет;id22;Мужской;22;Среднее профессиональное;Преподавание;sentence4.1; - ;15A;непрямой
5;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;нет;id24;Женский;29;Высшее;IT;sentence4.1; - ;15A;непрямой
5;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id1;Мужской;20;Неоконченное среднее профессиональное;IT;sentence9.1; - ;31A;прямой
5;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id2;Мужской;20;Неоконченное высшее;IT;sentence9.1; - ;31A;прямой
4;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id7;Женский;20;Неоконченное высшее;Экономика;sentence9.1; - ;31A;прямой
5;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id8;Женский;20;Среднее общее;Учеба;sentence9.1; - ;31A;прямой
5;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id13;Женский;20;Неоконченное высшее;Медицина;sentence9.1; - ;31A;прямой
5;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id14;Женский;20;Неоконченное высшее;Медицина;sentence9.1; - ;31A;прямой
4;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id15;Женский;21;Неоконченное высшее;Преподавание;sentence9.1; - ;31A;прямой
5;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id16;Женский;21;Неоконченное высшее;Медицина;sentence9.1; - ;31A;прямой
5;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id18;Женский;20;Неоконченное высшее;Медицина;sentence9.1; - ;31A;прямой
4;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id24;Женский;29;Высшее;IT;sentence9.1; - ;31A;прямой
4;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id1;Мужской;20;Неоконченное среднее профессиональное;IT;sentence13.1; - ;29A;непрямой
5;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id2;Мужской;20;Неоконченное высшее;IT;sentence13.1; - ;29A;непрямой
5;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id4;Мужской;20;Неоконченное высшее;Химическая промышленность;sentence13.1; - ;29A;непрямой
5;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id5;Женский;27;Высшее;Преподавание;sentence13.1; - ;29A;непрямой
4;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id6;Мужской;25;Высшее;Инженерное дело;sentence13.1; - ;29A;непрямой
5;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id7;Женский;20;Неоконченное высшее;Экономика;sentence13.1; - ;29A;непрямой
5;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id8;Женский;20;Среднее общее;Учеба;sentence13.1; - ;29A;непрямой
4;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id9;Мужской;20;Неоконченное высшее;Учеба;sentence13.1; - ;29A;непрямой
5;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id10;Мужской;20;Среднее профессиональное;МЧС;sentence13.1; - ;29A;непрямой
5;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id12;Мужской;26;Среднее общее;Прочее;sentence13.1; - ;29A;непрямой
5;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id13;Женский;20;Неоконченное высшее;Медицина;sentence13.1; - ;29A;непрямой
5;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id14;Женский;20;Неоконченное высшее;Медицина;sentence13.1; - ;29A;непрямой
4;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id15;Женский;21;Неоконченное высшее;Преподавание;sentence13.1; - ;29A;непрямой
5;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id16;Женский;21;Неоконченное высшее;Медицина;sentence13.1; - ;29A;непрямой
5;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id18;Женский;20;Неоконченное высшее;Медицина;sentence13.1; - ;29A;непрямой
5;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id19;Мужской;23;Среднее профессиональное;Искусство;sentence13.1; - ;29A;непрямой
5;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id20;Мужской;24;Высшее;Химическая промышленность;sentence13.1; - ;29A;непрямой
4;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id21;Женский;24;Высшее;Медицина;sentence13.1; - ;29A;непрямой
5;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id22;Мужской;22;Среднее профессиональное;Преподавание;sentence13.1; - ;29A;непрямой
5;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id24;Женский;29;Высшее;IT;sentence13.1; - ;29A;непрямой
5;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id55;Мужской;23;Неоконченное высшее;IT;sentence18.1; - ;30B;непрямой
4;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id58;Мужской;20;Неоконченное среднее профессиональное;Искусство;sentence18.1; - ;30B;непрямой
5;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id59;Женский;20;Неоконченное среднее профессиональное;Искусство;sentence18.1; - ;30B;непрямой
4;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id61;Женский;20;Неоконченное среднее профессиональное;Искусство;sentence18.1; - ;30B;непрямой
5;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id63;Женский;23;Среднее профессиональное;Бухгалтерский учет;sentence18.1; - ;30B;непрямой
4;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id64;Женский;30;Высшее;Экономика;sentence18.1; - ;30B;непрямой
5;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id65;Женский;24;Высшее;Маркетинг;sentence18.1; - ;30B;непрямой
5;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id71;Мужской;21;Среднее профессиональное;Искусство;sentence18.1; - ;30B;непрямой
4;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id72;Женский;23;Неоконченное среднее профессиональное;Искусство;sentence18.1; - ;30B;непрямой
5;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id73;Женский;30;Высшее;IT;sentence18.1; - ;30B;непрямой
4;стимул;восклицание;single;X аргумент -Y аргумент;2 аргумента;нет;id51;Женский;21;Неоконченное высшее;IT;sentence22.1; - ;14B;прямой
5;стимул;восклицание;single;X аргумент -Y аргумент;2 аргумента;нет;id53;Мужской;20;Неоконченное высшее;IT;sentence22.1; - ;14B;прямой
5;стимул;восклицание;single;X аргумент -Y аргумент;2 аргумента;нет;id55;Мужской;23;Неоконченное высшее;IT;sentence22.1; - ;14B;прямой
5;стимул;восклицание;single;X аргумент -Y аргумент;2 аргумента;нет;id56;Мужской;20;Среднее общее;Учеба;sentence22.1; - ;14B;прямой
4;стимул;восклицание;single;X аргумент -Y аргумент;2 аргумента;нет;id58;Мужской;20;Неоконченное среднее профессиональное;Искусство;sentence22.1; - ;14B;прямой
5;стимул;восклицание;single;X аргумент -Y аргумент;2 аргумента;нет;id59;Женский;20;Неоконченное среднее профессиональное;Искусство;sentence22.1; - ;14B;прямой
4;стимул;восклицание;single;X аргумент -Y аргумент;2 аргумента;нет;id60;Женский;20;Неоконченное среднее профессиональное;Искусство;sentence22.1; - ;14B;прямой
4;стимул;восклицание;single;X аргумент -Y аргумент;2 аргумента;нет;id62;Женский;20;Неоконченное среднее профессиональное;Искусство;sentence22.1; - ;14B;прямой
4;стимул;восклицание;single;X аргумент -Y аргумент;2 аргумента;нет;id63;Женский;23;Среднее профессиональное;Бухгалтерский учет;sentence22.1; - ;14B;прямой
5;стимул;восклицание;single;X аргумент -Y аргумент;2 аргумента;нет;id64;Женский;30;Высшее;Экономика;sentence22.1; - ;14B;прямой
4;стимул;восклицание;single;X аргумент -Y аргумент;2 аргумента;нет;id67;Мужской;24;Высшее;Строительство;sentence22.1; - ;14B;прямой
5;стимул;восклицание;single;X аргумент -Y аргумент;2 аргумента;нет;id68;Мужской;28;Высшее;Экология;sentence22.1; - ;14B;прямой
5;стимул;восклицание;single;X аргумент -Y аргумент;2 аргумента;нет;id69;Женский;26;Высшее;Экономика;sentence22.1; - ;14B;прямой
5;стимул;восклицание;single;X аргумент -Y аргумент;2 аргумента;нет;id71;Мужской;21;Среднее профессиональное;Искусство;sentence22.1; - ;14B;прямой
5;стимул;восклицание;single;X аргумент -Y аргумент;2 аргумента;нет;id72;Женский;23;Неоконченное среднее профессиональное;Искусство;sentence22.1; - ;14B;прямой
5;стимул;восклицание;single;X аргумент -Y аргумент;2 аргумента;нет;id73;Женский;30;Высшее;IT;sentence22.1; - ;14B;прямой
4;стимул;восклицание;single;X аргумент -Y аргумент;2 аргумента;нет;id74;Мужской;21;Среднее общее;Учеба;sentence22.1; - ;14B;прямой
5;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;нет;id53;Мужской;20;Неоконченное высшее;IT;sentence27.1; - ;16B;непрямой
5;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;нет;id55;Мужской;23;Неоконченное высшее;IT;sentence27.1; - ;16B;непрямой
5;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;нет;id57;Мужской;20;Неоконченное высшее;Сфера обслуживания;sentence27.1; - ;16B;непрямой
4;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;нет;id58;Мужской;20;Неоконченное среднее профессиональное;Искусство;sentence27.1; - ;16B;непрямой
5;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;нет;id59;Женский;20;Неоконченное среднее профессиональное;Искусство;sentence27.1; - ;16B;непрямой
5;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;нет;id60;Женский;20;Неоконченное среднее профессиональное;Искусство;sentence27.1; - ;16B;непрямой
5;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;нет;id62;Женский;20;Неоконченное среднее профессиональное;Искусство;sentence27.1; - ;16B;непрямой
5;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;нет;id63;Женский;23;Среднее профессиональное;Бухгалтерский учет;sentence27.1; - ;16B;непрямой
5;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;нет;id64;Женский;30;Высшее;Экономика;sentence27.1; - ;16B;непрямой
5;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;нет;id66;Женский;22;Высшее;Менеджмент;sentence27.1; - ;16B;непрямой
4;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;нет;id67;Мужской;24;Высшее;Строительство;sentence27.1; - ;16B;непрямой
5;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;нет;id68;Мужской;28;Высшее;Экология;sentence27.1; - ;16B;непрямой
5;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;нет;id69;Женский;26;Высшее;Экономика;sentence27.1; - ;16B;непрямой
5;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;нет;id70;Женский;24;Среднее профессиональное;Сфера обслуживания;sentence27.1; - ;16B;непрямой
5;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;нет;id71;Мужской;21;Среднее профессиональное;Искусство;sentence27.1; - ;16B;непрямой
5;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;нет;id72;Женский;23;Неоконченное среднее профессиональное;Искусство;sentence27.1; - ;16B;непрямой
5;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;нет;id73;Женский;30;Высшее;IT;sentence27.1; - ;16B;непрямой
4;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id51;Женский;21;Неоконченное высшее;IT;sentence30.1; - ;32B;прямой
4;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id52;Женский;20;Неоконченное высшее;IT;sentence30.1; - ;32B;прямой
5;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id53;Мужской;20;Неоконченное высшее;IT;sentence30.1; - ;32B;прямой
5;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id55;Мужской;23;Неоконченное высшее;IT;sentence30.1; - ;32B;прямой
4;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id58;Мужской;20;Неоконченное среднее профессиональное;Искусство;sentence30.1; - ;32B;прямой
5;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id59;Женский;20;Неоконченное среднее профессиональное;Искусство;sentence30.1; - ;32B;прямой
5;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id60;Женский;20;Неоконченное среднее профессиональное;Искусство;sentence30.1; - ;32B;прямой
5;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id62;Женский;20;Неоконченное среднее профессиональное;Искусство;sentence30.1; - ;32B;прямой
5;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id63;Женский;23;Среднее профессиональное;Бухгалтерский учет;sentence30.1; - ;32B;прямой
5;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id64;Женский;30;Высшее;Экономика;sentence30.1; - ;32B;прямой
5;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id66;Женский;22;Высшее;Менеджмент;sentence30.1; - ;32B;прямой
5;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id68;Мужской;28;Высшее;Экология;sentence30.1; - ;32B;прямой
5;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id69;Женский;26;Высшее;Экономика;sentence30.1; - ;32B;прямой
5;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id70;Женский;24;Среднее профессиональное;Сфера обслуживания;sentence30.1; - ;32B;прямой
5;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id71;Мужской;21;Среднее профессиональное;Искусство;sentence30.1; - ;32B;прямой
5;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id72;Женский;23;Неоконченное среднее профессиональное;Искусство;sentence30.1; - ;32B;прямой
5;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id73;Женский;30;Высшее;IT;sentence30.1; - ;32B;прямой
4;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id74;Мужской;21;Среднее общее;Учеба;sentence30.1; - ;32B;прямой
4;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id75;Мужской;20;Неоконченное высшее;Экономика;sentence30.1; - ;32B;прямой
